104.png	2	0.9188078108941420	0.5463709677419360	0.13257965056526200	0.6040322580645160
104.png	2	0.065775950668037	0.4907258064516130	0.08221993833504630	0.5088709677419360
114.jpg	2	0.41705729166666700	0.696875	0.08932291666666670	0.13055555555555600
116.jpg	2	0.6008855154965210	0.5912397216951300	0.20619860847564800	0.4493991144845040
119.jpg	2	0.8873307543520310	0.8287335568738720	0.07124435847840100	0.21717823059066300
120.jpg	2	0.459489872468117	0.5568727490996400	0.1207801950487620	0.19657863145258100
122.jpg	2	0.9190248149760560	0.7554858934169280	0.10535481062255100	0.2222222222222220
26.png	2	0.3101973684210530	0.42724458204334400	0.11513157894736800	0.6160990712074300
27.png	2	0.5466101694915250	0.4759463722397480	0.809322033898305	0.9345425867507890
28.png	2	0.5294392523364490	0.382996632996633	0.3710280373831780	0.6986531986531990
29.png	2	0.7107142857142860	0.5030911901081920	0.39107142857142900	0.9304482225656880
29.png	2	0.16517857142857100	0.47720247295208700	0.2357142857142860	0.9358578052550230
3.png	2	0.5935828877005350	0.25280448717948700	0.44385026737967900	0.2796474358974360
30.png	2	0.6352313167259790	0.4161290322580650	0.3167259786476870	0.5096774193548390
30.png	2	0.2526690391459080	0.37298387096774200	0.3469750889679720	0.5782258064516130
31.png	2	0.27618816682832200	0.24566246056782300	0.18380213385063000	0.4582018927444800
31.png	2	0.0892337536372454	0.22712933753943200	0.15615906886517900	0.41009463722397500
32.png	2	0.7121794871794870	0.29132569558101500	0.49615384615384600	0.5253682487725040
33.png	2	0.75	0.3226837060702880	0.2496274217585690	0.48881789137380200
33.png	2	0.27533532041728800	0.3011182108626200	0.45976154992548400	0.5654952076677320
34.png	2	0.44151670951156800	0.33125	0.8264781491002570	0.646875
35.png	2	0.1475253807106600	0.37816455696202500	0.28109137055837600	0.7373417721518990
36.png	2	0.46890343698854300	0.9100418410041840	0.11783960720130900	0.14783821478382100
37.png	2	0.46867088607594900	0.8561884669479610	0.11835443037974700	0.23980309423347400
38.png	2	0.5619335347432020	0.9413447782546500	0.0	0.0
38.png	2	0.48678247734139000	0.8505007153075820	0.17749244712990900	0.21745350500715300
39.png	2	0.4766009852216750	0.8959212376933900	0.14039408866995100	0.1659634317862170
40.png	2	0.4007884362680680	0.7924961715160800	0.1392904073587390	0.333843797856049
41.png	2	0.4449612403100780	0.7577760497667190	0.1937984496124030	0.36003110419906700
44.png	2	0.46610696517412900	0.7370550161812300	0.16480099502487600	0.470873786407767
45.png	2	0.4503267973856210	0.7852112676056340	0.15816993464052300	0.32922535211267600
48.png	2	0.5813287514318440	0.9744801512287330	0.0	0.0
48.png	2	0.5349369988545250	0.7948960302457470	0.11683848797250900	0.3005671077504730
6.png	2	0.2281947261663290	0.23455598455598500	0.2413793103448280	0.15057915057915100
65.png	2	0.15711991434689500	0.2717198581560280	0.22323340471092100	0.499113475177305
66.png	2	0.6722636815920400	0.36268781302170300	0.5062189054726370	0.48163606010016700
78.png	2	0.5638714733542320	0.569672131147541	0.2672413793103450	0.7659380692167580
8.png	2	0.16893564356435600	0.36554276315789500	0.22153465346534700	0.3034539473684210
81.png	2	0.1997907949790800	0.3866822429906540	0.26429567642956800	0.6409657320872270
82.png	2	0.18770672546857800	0.5167464114832540	0.23759647188533600	0.9250398724082930
