1.png	7	0.3779342723004700	0.7413606911447080	0.13145539906103300	0.44168466522678200
10.png	7	0.21261378413524100	0.7862244897959180	0.11573472041612500	0.39081632653061200
100.png	7	0.4159613059250300	0.8008607198748040	0.12575574365175300	0.33724569640062600
101.png	7	0.06758304696449030	0.8111370716510900	0.09965635738831620	0.3543613707165110
102.png	7	0.25992685475444100	0.7636518771331060	0.15830721003134800	0.45733788395904400
103.png	7	0.27258663366336600	0.7534456355283310	0.09591584158415840	0.23124042879019900
105.png	7	0.2540983606557380	0.751675041876047	0.23497267759562800	0.4631490787269680
107.png	7	0.24849094567404400	0.8135792778649920	0.23340040241448700	0.3445839874411300
109.jpg	7	0.42782473309608500	0.6841721371261850	0.0976423487544484	0.43544857768052500
110.jpg	7	0.5188603531300160	0.6319444444444440	0.03089887640449440	0.12367724867724900
111.jpg	7	0.786328125	0.6964892412231030	0.07109375	0.34428086070215200
112.jpg	7	0.76015625	0.7118544600938970	0.1390625	0.3884976525821600
114.jpg	7	0.48723958333333300	0.7489583333333330	0.12291666666666700	0.06041666666666670
114.jpg	7	0.5674479166666670	0.8111979166666670	0.0375	0.06996527777777780
115.jpg	7	0.5899923896499240	0.7472956730769230	0.07039573820395740	0.2704326923076920
117.jpg	7	0.4175779114270090	0.7037538350478250	0.21131765992345500	0.4134632737772970
118.jpg	7	0.8961679891619900	0.655732946298984	0.07412425004838400	0.2931785195936140
119.jpg	7	0.5103159252095420	0.6435388186742330	0.4049000644745330	0.189321640443642
12.png	7	0.4055059523809520	0.7391752577319590	0.12946428571428600	0.43917525773195900
120.jpg	7	0.39478619654913700	0.6716686674669870	0.06864216054013500	0.08403361344537820
122.jpg	7	0.7649107531562910	0.7222222222222220	0.048759251197213800	0.08951584813653780
122.jpg	7	0.22311710927296500	0.3824451410658310	0.027427078798432700	0.05851619644723090
123.jpg	7	0.41818181818181800	0.6967684816290390	0.05031133250311330	0.22310756972111600
124.jpg	7	0.3872058087130700	0.5356030262572320	0.05683525287931900	0.21584334668446800
126.jpg	7	0.56312375249501	0.7662971175166300	0.046906187624750500	0.22261640798226200
127.jpg	7	0.6793619791666670	0.7022569444444440	0.03233506944444450	0.1255787037037040
128.jpg	7	0.27719907407407400	0.6433738425925930	0.07291666666666670	0.30005787037037000
13.png	7	0.5325144508670520	0.6433982683982680	0.10549132947976900	0.3971861471861470
16.png	7	0.5398199445983380	0.6823725055432370	0.11842105263157900	0.46452328159645200
18.png	7	0.6023131672597870	0.7572525597269630	0.32562277580071200	0.38139931740614300
19.png	7	0.8778698979591840	0.7453596287703020	0.06696428571428570	0.41647331786542900
2.png	7	0.6038696537678210	0.8328516377649330	0.1364562118126270	0.31888246628131000
20.png	7	0.36909871244635200	0.743298969072165	0.11015736766809700	0.43711340206185600
21.png	7	0.2044314381270900	0.6976584022038570	0.112876254180602	0.4972451790633610
23.png	7	0.4665071770334930	0.6456639566395660	0.13078149920255200	0.6111111111111110
